,time,temperature_2m (°C),relativehumidity_2m (%),apparent_temperature (°C),surface_pressure (hPa),precipitation (mm),cloudcover (%),windspeed_10m (km/h)
358,2016-01-15T22:00,-0.0,84,-5.0,980.9,0.0,92,17.2
359,2016-01-15T23:00,-0.3,80,-5.5,981.6,0.0,92,18.1
360,2016-01-16T00:00,-0.5,78,-6.0,982.3,0.0,100,18.8
361,2016-01-16T01:00,-0.8,75,-6.4,983.0,0.0,100,19.5
362,2016-01-16T02:00,-1.0,77,-6.7,982.9,0.0,100,20.4
363,2016-01-16T03:00,-1.2,75,-6.9,983.8,0.0,84,19.5
364,2016-01-16T04:00,-1.5,74,-7.2,985.0,0.0,89,19.6
365,2016-01-16T05:00,-1.8,72,-7.4,986.0,0.0,91,18.4
366,2016-01-16T06:00,-2.1,70,-7.8,986.6,0.0,86,18.7
367,2016-01-16T07:00,-2.4,69,-8.1,987.6,0.0,90,17.9
368,2016-01-16T08:00,-2.8,68,-8.3,988.3,0.0,77,16.9
369,2016-01-16T09:00,-3.0,67,-8.5,989.4,0.0,89,16.0
370,2016-01-16T10:00,-3.1,65,-8.5,990.2,0.0,86,15.3
371,2016-01-16T11:00,-2.9,63,-8.2,990.9,0.0,88,14.5
372,2016-01-16T12:00,-2.7,60,-8.1,990.9,0.0,88,15.5
373,2016-01-16T13:00,-2.3,58,-8.1,990.4,0.0,90,17.7
374,2016-01-16T14:00,-1.3,58,-7.3,989.9,0.0,90,19.1
375,2016-01-16T15:00,-1.1,56,-7.1,989.8,0.0,88,19.4
376,2016-01-16T16:00,-1.3,55,-7.5,990.4,0.0,72,20.6
377,2016-01-16T17:00,-1.7,55,-7.7,991.4,0.0,32,18.4
378,2016-01-16T18:00,-2.4,55,-8.3,991.5,0.0,4,17.7
379,2016-01-16T19:00,-3.2,54,-9.5,992.0,0.0,1,20.0
380,2016-01-16T20:00,-4.0,53,-10.5,992.2,0.0,4,20.9
381,2016-01-16T21:00,-4.8,54,-11.4,992.5,0.0,10,21.3
382,2016-01-16T22:00,-5.6,55,-12.3,992.8,0.0,15,21.7
383,2016-01-16T23:00,-6.4,55,-13.2,993.0,0.0,32,22.3
384,2016-01-17T00:00,-7.3,55,-14.4,993.1,0.0,61,24.1
385,2016-01-17T01:00,-8.2,55,-15.3,993.2,0.0,69,23.8
386,2016-01-17T02:00,-9.3,57,-16.1,993.4,0.0,68,21.8
387,2016-01-17T03:00,-9.9,55,-16.5,993.6,0.0,82,19.8
388,2016-01-17T04:00,-10.6,54,-17.3,993.7,0.0,81,20.1
389,2016-01-17T05:00,-11.3,53,-18.0,994.1,0.0,74,20.2
390,2016-01-17T06:00,-12.2,54,-19.0,994.8,0.0,100,20.4
391,2016-01-17T07:00,-13.0,55,-19.7,995.4,0.0,64,20.0
392,2016-01-17T08:00,-13.9,56,-20.8,996.1,0.0,32,20.9
393,2016-01-17T09:00,-14.7,57,-21.7,996.6,0.0,30,21.4
394,2016-01-17T10:00,-15.0,57,-22.1,997.2,0.0,23,21.8
395,2016-01-17T11:00,-15.0,56,-22.3,998.1,0.0,68,23.0
396,2016-01-17T12:00,-14.8,55,-22.1,998.3,0.0,23,23.7
397,2016-01-17T13:00,-14.3,52,-21.8,997.8,0.0,23,24.7
398,2016-01-17T14:00,-14.3,51,-22.0,997.5,0.0,23,26.0
399,2016-01-17T15:00,-13.9,49,-21.7,997.5,0.0,23,27.0
400,2016-01-17T16:00,-13.6,49,-21.6,997.9,0.0,23,27.7
401,2016-01-17T17:00,-13.7,49,-21.2,998.6,0.0,23,24.7
402,2016-01-17T18:00,-14.0,51,-21.5,999.1,0.0,22,24.7
403,2016-01-17T19:00,-14.3,52,-21.7,999.6,0.0,22,24.1
404,2016-01-17T20:00,-14.6,54,-22.0,1000.4,0.0,23,23.9
405,2016-01-17T21:00,-15.0,56,-22.4,1001.0,0.0,24,24.0
406,2016-01-17T22:00,-15.4,58,-22.8,1001.7,0.0,24,24.0
407,2016-01-17T23:00,-15.7,59,-23.1,1002.1,0.0,24,24.2
408,2016-01-18T00:00,-16.1,61,-23.6,1002.4,0.0,33,24.2
409,2016-01-18T01:00,-16.5,62,-23.9,1002.5,0.0,31,24.0
410,2016-01-18T02:00,-16.8,65,-24.1,1002.5,0.0,23,23.7
411,2016-01-18T03:00,-17.0,67,-24.3,1002.8,0.0,23,23.3
412,2016-01-18T04:00,-17.2,67,-24.4,1003.2,0.0,23,22.7
413,2016-01-18T05:00,-17.4,68,-24.2,1003.2,0.0,24,19.9
414,2016-01-18T06:00,-17.6,68,-24.3,1003.2,0.0,23,19.6
415,2016-01-18T07:00,-17.8,68,-24.5,1003.6,0.0,23,19.0
416,2016-01-18T08:00,-17.9,68,-24.6,1004.1,0.0,23,19.2
417,2016-01-18T09:00,-17.9,68,-24.6,1004.4,0.0,23,19.2
418,2016-01-18T10:00,-17.5,65,-24.2,1004.7,0.0,23,19.5
419,2016-01-18T11:00,-16.6,61,-23.3,1005.2,0.0,23,18.8
420,2016-01-18T12:00,-15.4,56,-22.0,1004.8,0.0,23,18.4
421,2016-01-18T13:00,-14.2,50,-20.9,1004.6,0.0,23,19.1
422,2016-01-18T14:00,-13.5,51,-20.1,1004.0,0.0,16,19.1
423,2016-01-18T15:00,-12.8,48,-19.4,1003.8,0.0,12,19.1
424,2016-01-18T16:00,-12.4,47,-18.9,1003.5,0.0,10,18.4
425,2016-01-18T17:00,-12.3,47,-18.6,1004.1,0.0,23,16.9
426,2016-01-18T18:00,-12.5,48,-19.1,1004.3,0.0,23,18.8
427,2016-01-18T19:00,-12.8,50,-19.7,1005.0,0.0,22,20.6
428,2016-01-18T20:00,-13.2,52,-19.9,1005.4,0.0,22,19.4
429,2016-01-18T21:00,-13.5,54,-20.1,1005.6,0.0,22,18.4
430,2016-01-18T22:00,-13.8,56,-20.1,1005.6,0.0,20,17.0
431,2016-01-18T23:00,-14.0,57,-20.4,1006.5,0.0,23,17.7
432,2016-01-19T00:00,-14.2,59,-20.6,1007.0,0.0,20,17.5
433,2016-01-19T01:00,-14.4,60,-20.7,1007.0,0.0,23,17.1
434,2016-01-19T02:00,-14.6,65,-20.8,1006.7,0.0,23,16.0
435,2016-01-19T03:00,-14.6,67,-20.6,1007.5,0.0,29,15.2
436,2016-01-19T04:00,-14.5,67,-20.4,1008.2,0.0,25,14.3
437,2016-01-19T05:00,-14.5,68,-20.3,1009.3,0.0,34,13.6
438,2016-01-19T06:00,-14.5,68,-20.1,1009.9,0.0,23,12.3
439,2016-01-19T07:00,-14.5,69,-19.9,1010.4,0.0,24,10.9
440,2016-01-19T08:00,-14.7,69,-19.9,1010.7,0.0,27,9.8
441,2016-01-19T09:00,-14.8,69,-20.0,1011.3,0.0,31,9.7
442,2016-01-19T10:00,-14.4,67,-19.2,1011.7,0.0,24,7.2
443,2016-01-19T11:00,-13.4,63,-17.8,1012.0,0.0,32,4.7
444,2016-01-19T12:00,-12.2,60,-16.7,1012.2,0.0,37,5.1
445,2016-01-19T13:00,-10.8,54,-15.6,1011.6,0.0,28,6.8
446,2016-01-19T14:00,-9.7,51,-14.5,1010.6,0.0,35,7.1
447,2016-01-19T15:00,-8.9,48,-13.6,1010.2,0.0,34,6.6
448,2016-01-19T16:00,-8.5,45,-12.9,1009.7,0.0,50,4.0
449,2016-01-19T17:00,-8.3,45,-13.0,1008.9,0.0,77,6.4
450,2016-01-19T18:00,-8.1,47,-12.9,1009.1,0.0,89,7.0
451,2016-01-19T19:00,-7.9,47,-12.8,1009.2,0.0,93,8.0
452,2016-01-19T20:00,-7.8,46,-12.7,1008.6,0.0,92,8.2
453,2016-01-19T21:00,-7.6,46,-12.6,1008.1,0.0,90,8.6
454,2016-01-19T22:00,-7.5,46,-12.4,1007.8,0.0,90,8.2
455,2016-01-19T23:00,-7.4,45,-12.4,1007.7,0.0,90,8.6
456,2016-01-20T00:00,-7.4,46,-12.7,1007.7,0.0,90,10.6
457,2016-01-20T01:00,-7.5,50,-12.6,1007.1,0.2,90,9.4
458,2016-01-20T02:00,-8.4,61,-13.2,1005.9,0.4,90,8.7
459,2016-01-20T03:00,-8.5,66,-13.2,1005.2,0.4,92,8.3
460,2016-01-20T04:00,-8.4,69,-13.1,1004.4,0.3,75,8.0
461,2016-01-20T05:00,-8.4,72,-12.6,1004.0,0.3,100,4.8
462,2016-01-20T06:00,-8.5,73,-12.6,1003.8,0.1,100,4.3
463,2016-01-20T07:00,-8.5,73,-12.5,1003.5,0.0,85,3.7
464,2016-01-20T08:00,-8.6,74,-12.3,1003.3,0.0,82,1.8
465,2016-01-20T09:00,-8.5,73,-12.2,1003.4,0.0,86,1.8
466,2016-01-20T10:00,-7.9,70,-11.6,1003.3,0.0,88,1.8
467,2016-01-20T11:00,-7.4,67,-11.3,1003.7,0.0,77,3.0
468,2016-01-20T12:00,-6.8,64,-10.6,1003.3,0.0,90,2.9
469,2016-01-20T13:00,-6.3,62,-10.3,1002.6,0.0,90,3.7
470,2016-01-20T14:00,-6.1,62,-10.1,1001.9,0.0,90,4.0
471,2016-01-20T15:00,-5.7,61,-9.7,1001.5,0.0,90,4.4
472,2016-01-20T16:00,-5.4,60,-9.4,1001.4,0.0,79,4.0
473,2016-01-20T17:00,-5.3,60,-9.0,1001.7,0.0,75,1.9
474,2016-01-20T18:00,-5.4,60,-9.0,1002.2,0.0,68,1.5
475,2016-01-20T19:00,-5.4,61,-9.3,1002.8,0.0,50,3.3
476,2016-01-20T20:00,-5.5,62,-9.7,1003.1,0.0,41,5.9
477,2016-01-20T21:00,-5.6,63,-10.2,1003.7,0.0,41,7.9
478,2016-01-20T22:00,-5.7,64,-10.4,1003.9,0.0,23,9.0
479,2016-01-20T23:00,-5.8,65,-10.4,1004.2,0.0,19,8.4
480,2016-01-21T00:00,-5.9,66,-10.6,1004.6,0.0,40,9.6
481,2016-01-21T01:00,-5.9,66,-10.0,1004.3,0.0,33,5.2
482,2016-01-21T02:00,-6.8,73,-10.4,1004.1,0.0,29,1.8
483,2016-01-21T03:00,-7.1,75,-11.1,1004.4,0.0,28,4.0
484,2016-01-21T04:00,-7.4,76,-11.5,1004.7,0.0,32,5.6
485,2016-01-21T05:00,-7.3,77,-12.0,1005.8,0.0,42,9.1
486,2016-01-21T06:00,-7.3,76,-11.5,1005.6,0.0,35,6.1
487,2016-01-21T07:00,-7.3,76,-11.5,1006.0,0.0,35,6.4
488,2016-01-21T08:00,-7.3,77,-11.8,1006.6,0.0,46,8.3
489,2016-01-21T09:00,-7.1,76,-11.6,1007.3,0.0,72,7.9
490,2016-01-21T10:00,-6.5,73,-10.5,1007.2,0.0,51,4.7
491,2016-01-21T11:00,-5.7,70,-9.6,1007.2,0.0,20,3.7
492,2016-01-21T12:00,-4.9,65,-8.8,1007.1,0.0,17,3.6
493,2016-01-21T13:00,-4.2,62,-8.1,1006.3,0.0,14,4.0
494,2016-01-21T14:00,-3.7,61,-7.4,1005.1,0.0,14,2.8
495,2016-01-21T15:00,-3.3,60,-6.9,1004.5,0.0,14,2.6
496,2016-01-21T16:00,-3.0,60,-6.6,1004.4,0.0,15,2.3
497,2016-01-21T17:00,-3.0,61,-6.9,1003.8,0.0,0,4.7
498,2016-01-21T18:00,-3.3,63,-7.7,1004.2,0.0,0,8.0
499,2016-01-21T19:00,-3.8,67,-8.3,1004.5,0.0,11,8.8
500,2016-01-21T20:00,-4.4,72,-8.7,1005.8,0.0,51,8.3
501,2016-01-21T21:00,-4.7,77,-9.0,1005.2,0.0,17,8.1
502,2016-01-21T22:00,-4.9,79,-9.2,1004.9,0.0,23,8.0
503,2016-01-21T23:00,-5.0,80,-9.1,1005.2,0.0,94,6.8
504,2016-01-22T00:00,-5.0,80,-9.1,1004.4,0.0,100,7.0
505,2016-01-22T01:00,-4.9,80,-9.2,1003.9,0.0,100,8.4
506,2016-01-22T02:00,-4.4,79,-8.6,1003.2,0.0,100,7.9
507,2016-01-22T03:00,-4.1,78,-8.8,1002.9,0.0,100,11.2
508,2016-01-22T04:00,-3.9,77,-8.8,1002.8,0.0,100,13.2
509,2016-01-22T05:00,-3.6,77,-7.5,1002.7,0.0,100,6.5
510,2016-01-22T06:00,-3.4,76,-7.4,1002.9,0.0,100,7.0
511,2016-01-22T07:00,-3.3,76,-7.7,1003.1,0.0,100,9.5
512,2016-01-22T08:00,-3.1,76,-7.6,1003.0,0.0,100,10.0
513,2016-01-22T09:00,-3.0,75,-7.3,1003.0,0.0,100,9.3
514,2016-01-22T10:00,-2.7,73,-6.9,1003.0,0.0,100,8.2
515,2016-01-22T11:00,-2.6,71,-7.3,1003.1,0.1,100,11.9
516,2016-01-22T12:00,-2.4,69,-7.4,1002.6,0.0,100,13.4
517,2016-01-22T13:00,-2.1,66,-7.3,1002.1,0.0,100,14.5
518,2016-01-22T14:00,-1.8,71,-7.1,1001.8,0.0,74,16.3
519,2016-01-22T15:00,-1.6,67,-7.4,1001.6,0.0,76,19.2
520,2016-01-22T16:00,-1.4,64,-7.7,1001.6,0.0,82,22.1
521,2016-01-22T17:00,-1.5,63,-7.6,1001.6,0.0,83,20.9
522,2016-01-22T18:00,-1.6,64,-7.6,1002.0,0.0,80,19.6
523,2016-01-22T19:00,-1.7,64,-7.5,1002.3,0.0,79,19.1
524,2016-01-22T20:00,-1.7,65,-7.5,1002.5,0.0,79,19.0
525,2016-01-22T21:00,-1.7,66,-7.4,1002.5,0.0,84,18.2
526,2016-01-22T22:00,-1.8,66,-7.4,1002.3,0.0,54,17.1
527,2016-01-22T23:00,-2.1,64,-7.5,1002.1,0.0,75,15.4
528,2016-01-23T00:00,-2.3,64,-7.4,1002.2,0.0,60,13.4
529,2016-01-23T01:00,-2.6,65,-7.5,1001.9,0.0,49,12.2
530,2016-01-23T02:00,-2.3,63,-7.0,1001.8,0.0,5,10.8
531,2016-01-23T03:00,-2.7,68,-7.1,1001.7,0.0,1,9.4
532,2016-01-23T04:00,-3.2,73,-7.5,1001.3,0.0,5,8.7
533,2016-01-23T05:00,-3.7,77,-7.9,1000.8,0.0,57,8.0
534,2016-01-23T06:00,-4.1,80,-8.3,1001.3,0.0,69,7.6
535,2016-01-23T07:00,-4.1,79,-8.2,1001.5,0.0,18,7.2
536,2016-01-23T08:00,-4.1,81,-8.4,1001.2,0.0,15,8.7
537,2016-01-23T09:00,-4.1,83,-8.0,1001.6,0.0,13,6.3
538,2016-01-23T10:00,-3.4,81,-7.1,1002.0,0.0,26,5.4
539,2016-01-23T11:00,-2.6,76,-6.4,1002.0,0.0,47,6.1
540,2016-01-23T12:00,-2.2,75,-6.1,1001.1,0.0,52,6.7
541,2016-01-23T13:00,-2.0,73,-5.5,1000.5,0.0,74,3.9
542,2016-01-23T14:00,-1.1,68,-4.5,1000.0,0.0,69,3.3
543,2016-01-23T15:00,-0.8,67,-4.3,999.1,0.0,73,3.6
544,2016-01-23T16:00,-0.7,67,-4.2,999.2,0.0,100,4.1
545,2016-01-23T17:00,-0.8,68,-3.8,998.5,0.0,99,1.1
546,2016-01-23T18:00,-1.2,71,-4.6,998.6,0.0,92,3.7
547,2016-01-23T19:00,-1.7,74,-5.4,998.6,0.0,81,5.4
548,2016-01-23T20:00,-2.3,78,-6.4,997.9,0.0,99,8.5
549,2016-01-23T21:00,-2.7,79,-6.8,997.7,0.0,78,8.4
550,2016-01-23T22:00,-2.9,79,-7.3,997.0,0.0,5,10.6
551,2016-01-23T23:00,-3.0,77,-7.8,997.0,0.0,2,12.7
552,2016-01-24T00:00,-3.2,75,-8.3,996.8,0.0,0,14.2
553,2016-01-24T01:00,-3.5,74,-8.8,996.6,0.0,18,15.9
554,2016-01-24T02:00,-3.8,73,-9.5,996.0,0.0,35,17.4
555,2016-01-24T03:00,-4.0,73,-9.9,995.8,0.0,31,18.8
556,2016-01-24T04:00,-4.2,73,-10.2,995.3,0.0,30,19.6
557,2016-01-24T05:00,-4.3,73,-10.6,994.8,0.0,29,21.5
558,2016-01-24T06:00,-4.3,74,-10.6,994.4,0.0,29,21.5
559,2016-01-24T07:00,-4.3,73,-10.5,994.0,0.0,24,20.7
560,2016-01-24T08:00,-4.4,74,-10.3,994.2,0.0,18,18.6
561,2016-01-24T09:00,-4.3,73,-9.9,994.4,0.0,16,16.6
562,2016-01-24T10:00,-3.6,69,-9.1,994.5,0.0,9,16.6
563,2016-01-24T11:00,-2.4,65,-7.9,994.5,0.0,12,16.6
564,2016-01-24T12:00,-1.0,61,-6.4,994.2,0.0,37,16.1
565,2016-01-24T13:00,0.3,59,-4.9,993.5,0.0,40,15.3
566,2016-01-24T14:00,0.8,61,-4.4,992.9,0.0,28,15.8
567,2016-01-24T15:00,1.6,62,-3.3,992.4,0.0,35,14.0
568,2016-01-24T16:00,1.9,63,-2.6,992.2,0.0,42,12.2
569,2016-01-24T17:00,1.8,66,-1.6,992.7,0.0,39,4.9
570,2016-01-24T18:00,1.2,71,-2.5,992.6,0.0,39,6.8
571,2016-01-24T19:00,0.2,77,-3.5,992.6,0.0,40,7.4
572,2016-01-24T20:00,-0.4,81,-4.1,992.3,0.0,30,7.6
573,2016-01-24T21:00,-0.8,83,-4.5,992.3,0.0,30,8.0
574,2016-01-24T22:00,-0.9,83,-4.7,992.3,0.0,44,8.0
575,2016-01-24T23:00,-0.9,83,-4.8,992.0,0.0,34,8.9
576,2016-01-25T00:00,-1.0,83,-5.2,992.1,0.0,30,10.5
577,2016-01-25T01:00,-1.1,82,-5.4,992.1,0.0,29,11.2
578,2016-01-25T02:00,-1.6,83,-6.1,991.7,0.0,29,12.6
579,2016-01-25T03:00,-1.6,81,-6.3,991.7,0.0,30,13.7
580,2016-01-25T04:00,-1.6,81,-6.5,991.3,0.0,30,14.4
581,2016-01-25T05:00,-1.7,81,-6.4,991.1,0.0,30,13.4
582,2016-01-25T06:00,-1.7,81,-6.3,990.4,0.0,30,12.6
583,2016-01-25T07:00,-1.7,81,-6.3,990.2,0.0,29,13.0
584,2016-01-25T08:00,-1.7,80,-6.3,990.2,0.0,29,12.6
585,2016-01-25T09:00,-1.5,78,-6.4,989.7,0.0,14,14.4
586,2016-01-25T10:00,-0.5,74,-5.6,989.4,0.0,28,15.5
587,2016-01-25T11:00,0.8,68,-4.4,989.0,0.0,39,16.9
588,2016-01-25T12:00,2.1,66,-2.9,988.2,0.0,35,16.6
589,2016-01-25T13:00,3.3,64,-1.6,987.2,0.0,30,16.2
590,2016-01-25T14:00,3.7,69,-1.1,986.5,0.0,63,16.9
591,2016-01-25T15:00,4.1,71,-0.5,985.5,0.0,100,16.3
592,2016-01-25T16:00,3.8,78,-0.5,985.0,0.1,100,15.5
593,2016-01-25T17:00,3.4,86,-0.9,984.2,0.3,100,16.0
594,2016-01-25T18:00,3.2,89,-1.2,983.9,0.6,100,17.5
595,2016-01-25T19:00,3.3,92,-1.1,983.5,0.6,100,18.4
596,2016-01-25T20:00,3.7,94,-0.8,982.8,0.5,100,19.5
597,2016-01-25T21:00,4.2,96,-0.4,982.6,0.5,100,21.1
598,2016-01-25T22:00,4.9,96,0.2,982.5,0.3,100,22.5
599,2016-01-25T23:00,5.3,95,0.5,982.2,0.2,100,23.8
600,2016-01-26T00:00,5.2,96,-0.1,982.4,0.2,100,26.9
601,2016-01-26T01:00,4.4,97,-1.5,983.5,0.4,100,30.0
602,2016-01-26T02:00,1.8,93,-4.6,984.0,0.0,100,30.5
603,2016-01-26T03:00,0.8,91,-6.0,985.2,0.0,100,30.9
604,2016-01-26T04:00,0.3,90,-6.3,986.4,0.0,100,28.9
605,2016-01-26T05:00,-0.3,89,-6.5,987.7,0.0,100,26.0
606,2016-01-26T06:00,-0.8,86,-6.9,988.9,0.0,89,24.5
607,2016-01-26T07:00,-1.1,84,-7.1,990.3,0.0,91,23.1
608,2016-01-26T08:00,-1.2,83,-7.1,991.9,0.0,89,22.4
609,2016-01-26T09:00,-1.1,82,-7.1,992.6,0.0,89,22.4
610,2016-01-26T10:00,-0.9,81,-7.3,993.9,0.0,68,25.6
611,2016-01-26T11:00,-0.7,77,-7.1,995.0,0.0,88,25.7
612,2016-01-26T12:00,-0.3,70,-6.8,995.5,0.0,90,25.7
613,2016-01-26T13:00,-0.3,68,-6.9,995.8,0.0,90,26.1
614,2016-01-26T14:00,-0.5,68,-7.2,996.0,0.0,89,26.1
615,2016-01-26T15:00,-0.6,65,-7.3,996.1,0.0,89,25.4
616,2016-01-26T16:00,-0.8,63,-7.6,996.4,0.0,89,26.0
617,2016-01-26T17:00,-1.0,62,-7.6,997.9,0.0,89,24.5
618,2016-01-26T18:00,-1.4,62,-7.8,998.6,0.0,84,23.0
619,2016-01-26T19:00,-1.8,63,-7.9,999.1,0.0,77,20.9
620,2016-01-26T20:00,-2.1,64,-8.3,999.8,0.0,85,20.9
621,2016-01-26T21:00,-2.4,65,-8.6,1000.3,0.0,72,21.3
622,2016-01-26T22:00,-2.7,66,-8.8,1000.3,0.0,55,20.2
623,2016-01-26T23:00,-3.0,67,-8.9,1000.9,0.0,44,19.1
624,2016-01-27T00:00,-3.1,67,-9.1,1001.3,0.0,57,19.2
625,2016-01-27T01:00,-3.3,68,-9.1,1001.5,0.0,57,18.4
626,2016-01-27T02:00,-3.2,70,-8.9,1001.8,0.0,59,18.0
627,2016-01-27T03:00,-3.3,71,-8.9,1002.0,0.0,61,17.3
628,2016-01-27T04:00,-3.4,71,-8.9,1002.2,0.0,50,16.6
629,2016-01-27T05:00,-3.5,72,-8.6,1002.7,0.0,85,14.1
630,2016-01-27T06:00,-3.6,73,-8.6,1002.9,0.0,83,13.0
631,2016-01-27T07:00,-3.7,72,-8.5,1002.9,0.0,78,12.0
632,2016-01-27T08:00,-3.7,71,-8.8,1003.0,0.0,86,13.5
633,2016-01-27T09:00,-3.5,67,-9.0,1003.0,0.0,87,15.9
634,2016-01-27T10:00,-3.2,58,-8.9,1002.6,0.0,90,16.8
635,2016-01-27T11:00,-2.9,55,-8.8,1003.1,0.0,90,17.3
636,2016-01-27T12:00,-2.4,53,-8.1,1002.3,0.0,89,16.5
637,2016-01-27T13:00,-1.5,51,-7.2,1001.1,0.0,45,16.4
638,2016-01-27T14:00,-0.9,49,-6.7,999.2,0.0,4,16.9
639,2016-01-27T15:00,-0.0,48,-6.0,997.6,0.0,1,18.9
640,2016-01-27T16:00,0.6,50,-5.6,996.3,0.0,1,20.6
641,2016-01-27T17:00,0.8,54,-5.2,995.4,0.0,8,19.6
642,2016-01-27T18:00,0.2,62,-6.0,993.7,0.0,1,22.0
643,2016-01-27T19:00,-0.2,65,-6.7,993.2,0.0,64,24.4
644,2016-01-27T20:00,-0.1,66,-7.1,992.4,0.0,75,27.9
645,2016-01-27T21:00,0.1,67,-7.0,991.6,0.0,66,29.5
646,2016-01-27T22:00,0.4,66,-6.8,991.0,0.0,19,29.7
647,2016-01-27T23:00,0.5,65,-6.5,990.1,0.0,26,28.7
648,2016-01-28T00:00,0.5,66,-6.4,989.1,0.0,64,27.7
649,2016-01-28T01:00,0.5,66,-6.4,987.6,0.0,52,27.8
650,2016-01-28T02:00,0.6,68,-6.3,986.3,0.0,33,28.5
651,2016-01-28T03:00,0.7,69,-6.0,985.3,0.0,29,27.2
652,2016-01-28T04:00,0.6,71,-5.8,984.6,0.0,14,25.8
653,2016-01-28T05:00,0.4,75,-5.4,983.9,0.0,5,21.9
654,2016-01-28T06:00,0.4,78,-5.5,983.5,0.0,20,23.1
655,2016-01-28T07:00,0.6,81,-5.3,983.1,0.0,22,23.7
656,2016-01-28T08:00,0.8,83,-5.1,983.1,0.0,35,23.5
657,2016-01-28T09:00,1.0,83,-4.6,982.8,0.0,39,22.6
658,2016-01-28T10:00,1.6,82,-3.9,982.7,0.0,41,21.9
659,2016-01-28T11:00,2.6,79,-3.5,983.1,0.0,86,25.9
660,2016-01-28T12:00,3.5,74,-2.5,983.0,0.0,100,25.6
661,2016-01-28T13:00,3.9,71,-1.6,982.9,0.0,95,22.2
662,2016-01-28T14:00,3.3,75,-2.4,982.4,0.2,89,23.7
663,2016-01-28T15:00,3.2,76,-2.4,982.6,0.2,78,22.9
664,2016-01-28T16:00,3.2,75,-2.0,983.4,0.0,50,19.7
665,2016-01-28T17:00,2.6,77,-1.8,984.4,0.2,51,14.5
666,2016-01-28T18:00,1.7,80,-2.5,985.4,0.0,100,12.9
667,2016-01-28T19:00,1.1,80,-3.5,986.3,0.0,98,14.5
668,2016-01-28T20:00,0.5,77,-4.3,987.3,0.0,79,15.5
669,2016-01-28T21:00,0.0,72,-5.1,987.8,0.0,81,16.6
670,2016-01-28T22:00,-0.4,67,-5.8,988.1,0.0,87,17.1
671,2016-01-28T23:00,-0.8,65,-6.5,988.8,0.0,89,18.5
672,2016-01-29T00:00,-1.2,64,-6.9,989.0,0.0,86,18.6
673,2016-01-29T01:00,-1.5,63,-7.3,989.3,0.0,86,18.8
674,2016-01-29T02:00,-1.7,65,-7.5,989.6,0.0,85,19.0
675,2016-01-29T03:00,-2.2,65,-8.1,990.0,0.0,82,19.4
676,2016-01-29T04:00,-2.9,65,-8.9,990.9,0.0,38,19.7
677,2016-01-29T05:00,-3.5,63,-8.9,991.8,0.0,68,14.9
678,2016-01-29T06:00,-4.0,61,-9.6,992.4,0.0,27,15.8
679,2016-01-29T07:00,-4.4,60,-9.6,992.8,0.0,2,12.6
680,2016-01-29T08:00,-4.7,60,-9.5,993.3,0.0,3,10.1
681,2016-01-29T09:00,-4.7,61,-9.4,993.9,0.0,24,9.2
682,2016-01-29T10:00,-4.4,60,-8.5,994.5,0.0,22,5.1
683,2016-01-29T11:00,-4.1,60,-7.8,994.9,0.0,4,2.5
684,2016-01-29T12:00,-3.4,56,-7.3,994.8,0.0,32,4.2
685,2016-01-29T13:00,-2.4,51,-6.7,994.3,0.0,49,6.4
686,2016-01-29T14:00,-0.9,49,-5.4,993.4,0.0,0,8.0
687,2016-01-29T15:00,-0.2,48,-4.8,992.5,0.0,12,9.4
688,2016-01-29T16:00,0.3,49,-4.7,991.4,0.0,48,12.8
689,2016-01-29T17:00,0.7,51,-4.4,991.0,0.0,55,13.3
690,2016-01-29T18:00,0.7,55,-4.2,990.1,0.0,15,12.9
691,2016-01-29T19:00,0.5,59,-4.9,989.8,0.0,12,16.3
692,2016-01-29T20:00,0.3,60,-5.6,989.0,0.0,17,20.1
693,2016-01-29T21:00,0.3,60,-6.1,987.7,0.0,26,24.0
694,2016-01-29T22:00,0.4,63,-6.3,986.6,0.0,2,26.3
695,2016-01-29T23:00,0.5,67,-6.3,985.7,0.0,10,27.4
696,2016-01-30T00:00,0.7,70,-5.9,984.7,0.0,22,27.2
697,2016-01-30T01:00,1.1,71,-5.6,983.8,0.0,25,27.9
698,2016-01-30T02:00,1.9,69,-4.7,983.1,0.0,20,27.5
699,2016-01-30T03:00,2.4,70,-3.9,983.2,0.0,40,26.2
700,2016-01-30T04:00,2.8,72,-3.3,983.0,0.0,39,25.3
701,2016-01-30T05:00,2.9,76,-2.9,982.0,0.0,14,24.3
702,2016-01-30T06:00,2.8,80,-2.6,981.9,0.0,27,22.2
703,2016-01-30T07:00,2.7,83,-2.1,982.3,0.0,26,18.4
704,2016-01-30T08:00,2.4,87,-1.9,982.9,0.0,30,15.3
705,2016-01-30T09:00,2.2,89,-1.9,983.3,0.0,41,14.3
706,2016-01-30T10:00,2.9,87,-1.1,983.5,0.0,60,13.7
707,2016-01-30T11:00,3.9,83,0.1,983.7,0.0,32,12.7
708,2016-01-30T12:00,4.9,80,1.3,983.8,0.0,28,11.4
709,2016-01-30T13:00,5.6,78,2.4,983.2,0.0,17,9.0
710,2016-01-30T14:00,5.4,76,2.1,983.0,0.0,23,9.7
711,2016-01-30T15:00,5.8,75,2.5,982.4,0.0,38,9.9
712,2016-01-30T16:00,6.2,74,3.1,982.9,0.0,39,9.2
